tract_id,county,city,disp_type,disp_descr,pop_2013,per_prewar,hburden_ch,emp_conc,hprice_ch,hrent_ch,new_mk_unt,lowinc_ch,lowinc_mig,pop_growth,lowinc_90,lowinc_00,lowinc_13,ed_90,ed_00,ed_13,renter_90,renter_00,renter_13,white_90,white_00,white_13,ed90_00,ed00_13,medinc_90,medinc_00,medinc_13,inc_ch90_00,inc_ch00_13,mkt_ch90_13,mkt_ch00_13,price90_00,price00_13,value90_00,value00_13,gent90_00,gent00_13,mig_09,mig_13
6001407200,Alameda,Oakland,2,LI - At risk of gentrification or displacement,6067,63.5,-272,4871,8.0,31.7,89,58,-2.5,-13.8,65.5,67.3,74.9,9.3,8.1,8.5,70.7,70.1,77.6,89.5,93.3,93.7,-1.1,0.3,39918,41977,35947,5.2,-14.4,0.6,4.7,5.4,8.0,-3.4,46.3,0,0,16.7,14.1
6001407300,Alameda,Oakland,3,LI - Undergoing displacement,2797,73.8,-109,4016,17.1,58.0,67,-116,1.0,11.2,66.7,67.2,50.1,6.3,11.7,16.5,60.6,65.9,65.2,87.6,85.2,92.3,5.4,4.8,39114,39785,56667,1.7,42.4,0.0,8.4,18.0,17.1,10.9,19.4,0,0,9.5,10.5
6001407400,Alameda,Oakland,2,LI - At risk of gentrification or displacement,4379,45.6,-141,2132,-8.4,22.2,51,5,-5.8,5.3,63.3,68.8,70.1,5.4,7.1,5.8,65.6,65.0,73.7,93.5,96.6,96.5,1.7,-1.3,41839,41660,34135,-0.4,-18.1,0.0,4.2,4.5,-8.4,5.3,33.7,0,0,15.1,9.3
6001407500,Alameda,Oakland,1,LI - Not losing LI households or very early stages of displacement,3648,43.9,-32,2450,-22.8,15.4,20,74,-8.6,-16.9,65.6,71.9,80.4,6.7,6.5,7.7,66.1,68.1,75.3,93.5,96.6,96.7,-0.2,1.2,35089,38046,20320,8.4,-46.6,3.1,1.4,17.3,-22.8,10.5,33.8,0,0,14.4,5.8
6001407600,Alameda,Oakland,2,LI - At risk of gentrification or displacement,5369,63.6,-65,1646,9.2,11.2,109,-158,-10.1,-19.6,51.0,58.7,57.9,16.2,18.8,13.3,53.9,53.9,50.7,87.7,91.1,85.0,2.6,-5.5,51990,48094,53660,-7.5,11.6,1.7,4.7,8.0,9.2,-3.2,27.9,0,0,18.3,8.1
6001407700,Alameda,Oakland,2,LI - At risk of gentrification or displacement,4100,87.5,-50,2301,38.4,72.8,43,-117,-3.5,-10.9,37.7,44.2,39.1,25.3,27.1,41.0,23.6,24.4,25.9,81.8,84.1,75.2,1.8,13.9,63861,68508,71802,7.3,4.8,0.0,2.3,8.4,38.4,-0.1,34.8,0,0,5.3,1.8
6001407800,Alameda,Oakland,3,LI - Undergoing displacement,2760,75.3,-27,1433,21.9,24.3,0,-38,-5.1,12.5,31.0,45.5,41.3,32.8,31.4,37.5,33.2,34.9,28.8,61.6,70.1,75.4,-1.5,6.2,75312,69075,64464,-8.3,-6.7,0.0,0.0,26.7,21.9,0.0,19.3,0,0,25.5,20.4
6001407900,Alameda,Oakland,5,MHI - Not losing LI households or very early stages of displacement,2501,63.2,-97,993,1.6,83.7,6,-99,0.6,-10.3,35.8,31.3,26.8,34.2,43.9,53.9,25.6,27.5,20.6,47.0,57.0,50.2,9.7,10.1,69470,90308,83375,30.0,-7.7,0.4,0.5,2.2,1.6,-5.2,26.7,0,0,4.3,4.9
6001408000,Alameda,Oakland,8,MHI - Advanced exclusion,2821,9.8,-31,1349,-4.8,-14.3,116,13,4.3,17.3,20.0,17.7,15.7,59.8,63.3,70.7,7.0,8.4,12.8,31.1,39.7,50.3,3.6,7.3,109776,119896,128967,9.2,7.6,12.2,11.1,14.2,-4.8,-8.5,36.7,0,0,3.8,8.0
6001408100,Alameda,Oakland,5,MHI - Not losing LI households or very early stages of displacement,6466,10.1,19,376,-7.4,-14.4,351,115,-0.5,12.2,22.1,17.6,20.1,49.7,57.2,61.1,28.4,25.4,16.2,53.5,60.4,59.2,7.6,3.8,111052,118393,100830,6.6,-14.8,12.9,12.6,21.7,-7.4,-6.2,-3.7,0,0,1.7,1.3
6001408200,Alameda,Oakland,4,LI - Advanced gentrification,3624,48.1,-24,1113,-11.2,6.4,141,-66,5.3,-17.4,45.0,58.2,56.2,20.3,22.7,35.6,51.4,52.2,50.7,80.7,84.6,83.2,2.4,12.9,56390,47983,47468,-14.9,-1.1,0.2,7.4,5.4,-11.2,-0.2,24.9,0,1,6.7,12.0
6001408300,Alameda,Oakland,2,LI - At risk of gentrification or displacement,5016,58.0,-103,999,-0.8,33.6,76,63,-6.2,4.5,37.9,42.2,45.0,26.5,28.8,32.0,29.8,30.6,33.7,72.9,79.5,70.5,2.4,3.2,66412,70124,68452,5.6,-2.4,0.0,4.1,0.1,-0.8,-3.1,30.8,0,0,10.2,4.0
6001408400,Alameda,Oakland,2,LI - At risk of gentrification or displacement,3696,63.7,-81,1304,-9.2,53.2,115,9,-5.2,-2.3,70.7,69.1,76.8,9.7,6.4,9.4,54.2,54.6,63.5,95.0,97.5,97.6,-3.4,3.1,35093,43610,25429,24.3,-41.7,0.0,8.4,7.6,-9.2,7.2,-9.8,0,0,12.3,7.2
6001408500,Alameda,Oakland,2,LI - At risk of gentrification or displacement,5341,45.4,-78,2123,-24.0,65.6,104,77,-0.4,0.7,60.1,68.4,75.0,5.9,6.4,8.9,47.2,47.0,65.4,96.5,98.5,98.0,0.5,2.6,38904,44907,36716,15.4,-18.2,0.0,6.0,26.4,-24.0,8.8,20.5,0,0,5.5,5.1
6001408600,Alameda,Oakland,2,LI - At risk of gentrification or displacement,5922,58.1,-78,3518,-16.5,21.4,95,184,-5.6,13.2,68.1,64.3,72.1,3.7,7.2,7.0,45.1,46.5,62.9,95.7,97.2,94.5,3.4,-0.2,36542,47380,31133,29.7,-34.3,0.0,4.9,20.4,-16.5,11.0,20.0,0,0,9.7,4.0
6001408700,Alameda,Oakland,4,LI - Advanced gentrification,7285,56.1,-120,1740,-8.1,49.4,170,-22,-11.7,-2.9,59.7,64.2,67.6,7.4,5.2,14.4,49.2,51.4,59.8,92.9,96.2,96.7,-2.2,9.3,43113,43980,42664,2.0,-3.0,1.1,6.5,26.2,-8.1,9.9,20.6,0,1,17.5,5.8
6001408800,Alameda,Oakland,2,LI - At risk of gentrification or displacement,6248,29.4,-108,2203,-22.6,55.2,0,490,-5.3,20.8,77.8,74.2,84.2,3.5,2.3,4.1,67.6,64.3,78.3,97.7,98.1,98.4,-1.1,1.7,22670,34969,23704,54.3,-32.2,0.0,0.0,31.6,-22.6,14.1,-3.8,0,0,13.4,8.1
6001408900,Alameda,Oakland,1,LI - Not losing LI households or very early stages of displacement,3137,42.5,1,3096,-24.0,11.7,54,169,-17.6,-6.1,77.9,70.2,87.7,6.0,7.4,1.7,66.5,64.7,69.0,98.5,96.6,96.7,1.3,-5.7,25110,40483,20907,61.2,-48.4,0.0,4.9,20.6,-24.0,11.6,-1.1,0,0,29.0,11.3
6001409000,Alameda,Oakland,2,LI - At risk of gentrification or displacement,4031,59.9,-85,2477,-3.9,58.0,55,16,-17.4,21.2,66.8,68.2,63.9,3.0,7.9,5.4,31.9,32.3,52.5,96.8,97.1,96.7,4.9,-2.6,32177,40370,42210,25.5,4.6,0.0,5.0,22.5,-3.9,4.8,24.3,0,0,23.0,5.6
6001409100,Alameda,Oakland,4,LI - Advanced gentrification,2233,56.6,8,624,-14.5,40.0,34,-94,-0.7,3.2,56.4,63.6,57.6,7.9,6.6,15.9,31.7,31.9,37.3,99.0,99.0,91.7,-1.3,9.4,44005,39956,46705,-9.2,16.9,0.0,5.0,29.2,-14.5,11.2,15.7,0,1,5.9,5.2
6001409200,Alameda,Oakland,1,LI - Not losing LI households or very early stages of displacement,3061,46.1,-24,893,-17.3,50.5,112,95,-5.5,-3.4,63.9,55.9,61.9,3.4,7.4,8.8,39.8,37.2,53.0,95.5,97.7,98.2,4.0,1.4,44363,54485,42563,22.8,-21.9,6.7,11.1,17.9,-17.3,17.8,-3.6,0,0,13.3,7.8
6001409300,Alameda,Oakland,2,LI - At risk of gentrification or displacement,5356,47.1,-68,2258,-22.8,37.6,0,52,-7.6,-2.1,63.8,63.9,67.6,5.0,4.5,6.3,52.3,51.2,58.2,94.7,96.8,94.8,-0.5,1.8,41871,44674,35204,6.7,-21.2,2.7,0.0,25.3,-22.8,3.9,38.2,0,0,16.2,8.6
6001409400,Alameda,Oakland,2,LI - At risk of gentrification or displacement,4524,38.1,-77,1829,-4.3,47.8,182,61,-4.5,1.5,67.8,65.4,70.4,5.2,4.2,10.6,59.1,54.4,61.7,96.2,97.4,94.9,-1.0,6.4,33978,47652,37161,40.2,-22.0,0.0,14.0,27.3,-4.3,4.8,38.0,0,0,11.8,7.2
6001409500,Alameda,Oakland,3,LI - Undergoing displacement,4351,40.9,-22,2714,-20.3,37.1,0,-30,2.4,22.4,69.0,71.7,63.0,3.6,3.5,5.1,55.0,59.7,74.3,98.6,97.7,94.2,0.0,1.6,36907,35049,37344,-5.0,6.5,0.0,0.0,43.2,-20.3,6.1,26.1,0,0,8.5,10.9
6001409600,Alameda,Oakland,2,LI - At risk of gentrification or displacement,5480,39.5,-105,1387,-32.0,53.0,55,17,3.7,4.7,66.1,69.4,74.4,5.9,4.6,9.2,56.6,55.1,72.8,97.2,98.3,97.1,-1.4,4.6,37900,42370,34554,11.8,-18.4,0.8,3.4,20.0,-32.0,12.8,16.7,0,0,13.9,17.6
6001409700,Alameda,Oakland,1,LI - Not losing LI households or very early stages of displacement,5030,30.3,-20,1757,-25.6,24.8,138,27,-6.5,-3.4,64.0,71.7,74.4,5.1,6.0,6.2,64.6,65.2,64.1,96.1,96.8,98.2,1.0,0.2,36850,37125,34940,0.7,-5.9,0.0,7.9,26.3,-25.6,10.9,-2.5,0,0,12.8,6.3
6001409800,Alameda,Oakland,1,LI - Not losing LI households or very early stages of displacement,2640,25.2,-32,907,-13.6,-3.9,93,4,-6.2,-18.8,45.2,44.7,51.2,23.5,22.2,27.7,27.5,34.9,37.1,89.4,89.3,94.2,-1.3,5.5,60278,75685,58608,25.6,-22.6,0.0,7.2,67.6,-13.6,-0.8,27.2,0,0,9.3,3.1
6001409900,Alameda,Oakland,5,MHI - Not losing LI households or very early stages of displacement,3267,14.7,-26,752,-8.0,18.0,0,64,-2.1,-6.6,17.4,19.4,25.0,43.4,48.5,48.8,13.0,9.6,10.8,60.4,73.7,74.6,5.1,0.3,104571,112678,111731,7.8,-0.8,0.0,0.0,13.6,-8.0,-7.6,17.5,0,0,5.5,3.4
6001410000,Alameda,Oakland,5,MHI - Not losing LI households or very early stages of displacement,3258,33.5,-30,279,-5.4,28.7,51,13,0.2,14.5,26.3,29.2,28.1,38.5,40.9,51.0,10.7,9.8,4.2,58.6,64.1,72.0,2.3,10.2,94424,98857,95833,4.7,-3.1,0.0,4.2,12.4,-5.4,-2.8,13.2,0,0,1.6,1.8
6001410100,Alameda,Oakland,1,LI - Not losing LI households or very early stages of displacement,3110,43.8,-50,2019,-21.2,58.2,26,61,-0.3,11.7,41.8,54.3,62.7,15.4,18.0,25.3,36.5,33.9,50.4,86.6,91.9,78.0,2.6,7.3,57850,53617,36250,-7.3,-32.4,5.2,2.5,11.3,-21.2,-5.6,34.3,0,0,8.2,8.0
6001410200,Alameda,Oakland,1,LI - Not losing LI households or very early stages of displacement,3383,49.7,-56,1739,-9.1,15.9,50,33,-7.6,-4.7,52.5,56.9,61.3,4.5,14.4,13.7,45.6,52.1,52.7,90.3,95.6,95.1,9.9,-0.7,48740,48269,46745,-1.0,-3.2,1.9,4.1,-11.2,-9.1,2.6,8.5,0,0,17.8,10.1
6001410300,Alameda,Oakland,2,LI - At risk of gentrification or displacement,3646,41.4,-74,2403,-23.8,43.5,35,-61,-5.6,-2.2,61.8,70.7,67.8,6.7,3.8,8.3,57.9,56.1,68.1,95.2,97.6,94.9,-2.9,4.5,42441,36022,35648,-15.1,-1.0,2.2,3.3,29.6,-23.8,6.0,1.6,0,0,14.6,9.0
6001410400,Alameda,Oakland,2,LI - At risk of gentrification or displacement,4211,56.5,-36,2015,-9.4,68.3,251,17,-15.2,25.1,48.2,55.0,47.7,9.5,13.7,18.1,29.6,32.0,31.5,89.8,94.2,94.8,4.2,4.4,55322,55062,60750,-0.5,10.3,1.6,18.7,6.2,-9.4,-10.5,17.4,0,0,22.2,7.1
6001410500,Alameda,Oakland,2,LI - At risk of gentrification or displacement,2415,30.4,-20,4092,26.3,13.2,0,321,-8.4,49.6,84.2,76.8,81.6,7.1,14.3,10.2,84.5,84.1,92.3,98.1,95.7,94.7,7.2,-4.1,21615,26446,19401,22.4,-26.6,0.0,0.0,32.6,26.3,14.1,61.0,0,0,17.7,9.3
6001420100,Alameda,Albany,6,MHI - At risk of displacement,2409,84.3,-52,3311,40.1,29.1,0,-52,2.3,3.0,36.2,31.1,26.9,44.1,61.5,78.2,28.4,28.8,38.7,26.8,32.7,28.7,17.3,16.7,73557,91758,100417,24.7,9.4,0.5,0.0,26.8,40.1,1.9,48.4,0,0,2.4,4.7
6001420200,Alameda,Albany,6,MHI - At risk of displacement,3015,60.7,-130,4650,27.6,3.6,0,-94,-4.7,12.8,47.5,42.3,35.4,46.4,56.1,65.4,64.1,63.6,56.6,30.2,41.8,47.4,9.7,9.4,54956,70875,81528,29.0,15.0,0.6,0.0,16.6,27.6,-0.4,61.8,0,0,10.4,5.7
6001420300,Alameda,Albany,6,MHI - At risk of displacement,4717,25.1,-191,2696,18.1,35.8,0,-371,-5.0,7.5,32.0,41.6,25.7,54.8,63.3,66.5,55.4,48.7,44.4,36.7,48.3,58.3,8.5,3.2,72528,70569,86701,-2.7,22.9,1.3,0.0,18.7,18.1,-23.9,56.0,0,0,8.2,3.2
6001420400,Alameda,Albany,2,LI - At risk of gentrification or displacement,3687,1.0,-186,2017,0.0,112.8,671,408,-12.6,114.2,80.1,74.2,68.8,80.8,81.0,84.3,99.8,99.3,100.0,58.5,75.3,69.9,0.3,3.2,30928,37214,39971,20.3,7.4,0.0,49.7,0.0,0.0,0.0,0.0,0,0,31.1,18.5
6001420500,Alameda,Albany,6,MHI - At risk of displacement,2110,62.1,-90,4622,40.4,20.2,24,-75,1.6,-2.0,41.0,36.6,33.8,46.8,66.0,59.1,56.7,53.3,53.3,29.8,40.4,42.7,19.2,-6.9,60944,75611,71932,24.1,-4.9,0.0,2.4,20.7,40.4,11.1,37.9,0,0,2.8,4.3
6001420600,Alameda,Albany,6,MHI - At risk of displacement,2831,81.8,-92,2979,12.4,27.8,0,58,-0.7,-10.8,23.8,24.4,30.8,59.6,64.5,74.3,26.1,24.6,32.1,20.8,25.7,35.3,4.9,9.9,89085,97619,107007,9.6,9.6,0.0,0.0,35.6,12.4,3.5,55.4,0,0,4.0,3.3
6001421100,Alameda,Berkeley,5,MHI - Not losing LI households or very early stages of displacement,2045,65.0,-27,1483,25.3,68.1,43,18,-3.1,1.6,12.7,16.5,18.0,81.1,80.4,80.7,8.5,10.2,3.6,16.0,20.4,21.5,-0.7,0.4,124064,148041,158750,19.3,7.2,2.2,4.8,23.8,25.3,6.6,25.1,0,0,5.2,2.1
6001421200,Alameda,Berkeley,6,MHI - At risk of displacement,3641,82.1,-61,1482,17.2,24.8,98,42,1.1,-0.2,12.2,12.5,15.0,82.3,83.1,86.3,8.7,7.5,12.7,13.9,17.6,24.3,0.9,3.2,132856,175368,157109,32.0,-10.4,0.0,6.2,97.9,17.2,14.2,20.0,0,0,1.5,2.6
6001421300,Alameda,Berkeley,6,MHI - At risk of displacement,4188,85.0,-149,4158,45.1,31.8,87,-55,-1.8,9.4,27.2,22.6,19.1,71.9,80.5,84.4,16.9,17.0,20.5,17.3,20.4,22.0,8.6,3.9,86538,129122,133611,49.2,3.5,2.2,4.9,12.6,45.1,12.2,39.8,0,0,5.3,3.5
6001421400,Alameda,Berkeley,5,MHI - Not losing LI households or very early stages of displacement,1781,90.4,-23,1646,20.0,-35.2,19,77,-1.5,9.3,23.3,13.5,24.1,75.2,81.3,88.1,12.7,15.7,14.9,17.7,20.2,19.7,6.2,6.7,111547,129963,137500,16.5,5.8,3.7,2.8,32.0,20.0,5.7,38.9,0,0,6.3,4.8
6001421500,Alameda,Berkeley,8,MHI - Advanced exclusion,3716,58.6,-11,1139,17.7,-13.7,69,-54,-2.4,-0.1,18.7,19.4,16.2,79.7,82.5,83.0,15.4,17.6,18.0,12.8,16.0,13.1,2.8,0.4,121058,136787,142250,13.0,4.0,0.0,4.1,26.8,17.7,1.5,36.1,0,0,5.3,2.9
6001421600,Alameda,Berkeley,5,MHI - Not losing LI households or very early stages of displacement,3506,54.5,-68,1211,19.1,9.8,0,-59,-0.9,-1.4,20.9,23.0,20.2,82.3,81.7,87.8,24.5,23.8,26.9,15.4,18.2,21.0,-0.5,6.1,118596,129422,119556,9.1,-7.6,3.5,0.0,39.5,19.1,3.8,30.5,0,0,7.8,7.0
6001421700,Alameda,Berkeley,6,MHI - At risk of displacement,3823,50.9,-131,8550,50.3,26.4,90,-56,-2.7,24.3,43.6,41.3,35.1,74.4,80.9,80.5,65.7,66.1,63.9,21.7,27.8,46.0,6.4,-0.3,62921,73143,71339,16.2,-2.5,1.2,5.2,31.9,50.3,1.2,33.3,0,0,11.2,8.5
6001421800,Alameda,Berkeley,6,MHI - At risk of displacement,2217,90.9,-93,2922,28.6,24.2,28,-52,-3.9,8.3,37.7,34.8,31.2,67.1,78.7,78.9,33.1,32.0,26.3,25.5,24.1,21.5,11.6,0.2,73640,81714,108750,11.0,33.1,1.1,2.9,86.4,28.6,12.3,38.1,0,0,9.3,5.4
6001421900,Alameda,Berkeley,6,MHI - At risk of displacement,3710,87.5,-151,3395,29.3,36.6,96,-123,-4.3,0.8,44.3,40.5,33.5,49.6,59.8,78.4,36.0,36.4,34.7,47.0,42.3,35.2,10.2,18.6,60346,74250,87905,23.0,18.4,1.8,5.1,33.8,29.3,5.8,51.1,0,0,7.0,2.7
6001422000,Alameda,Berkeley,4,LI - Advanced gentrification,1591,30.5,-26,9167,56.0,32.7,64,34,-11.7,19.4,64.4,57.1,49.0,42.2,38.7,48.2,65.3,63.1,65.1,62.8,57.9,58.4,-3.5,9.5,39870,52092,54375,30.7,4.4,0.0,7.9,28.5,56.0,49.4,30.7,0,1,19.4,7.7
6001422100,Alameda,Berkeley,4,LI - Advanced gentrification,2280,61.4,-121,3670,27.3,43.4,73,-46,-2.4,-13.3,59.4,55.4,52.6,28.2,38.8,59.6,51.1,52.5,48.8,70.5,66.2,59.5,10.6,20.7,45477,53463,53958,17.6,0.9,3.2,5.9,52.8,27.3,27.7,60.3,1,1,6.9,4.5
6001422200,Alameda,Berkeley,2,LI - At risk of gentrification or displacement,3196,71.3,-138,4114,23.7,46.8,39,-64,-1.2,-1.9,54.8,51.9,47.7,51.2,55.8,67.8,57.8,57.6,54.5,54.0,48.3,36.9,4.6,12.1,48368,57895,60991,19.7,5.3,1.4,2.3,72.4,23.7,13.7,48.7,0,0,11.5,10.3
6001422300,Alameda,Berkeley,2,LI - At risk of gentrification or displacement,3853,49.9,-275,2974,33.4,36.1,137,134,0.8,19.0,52.8,46.7,53.2,66.3,73.8,71.2,62.8,62.0,64.2,30.7,35.8,42.0,7.5,-2.6,48254,64021,51703,32.7,-19.2,5.2,7.2,67.6,33.4,10.4,49.8,0,0,10.1,10.9
6001422400,Alameda,Berkeley,2,LI - At risk of gentrification or displacement,4485,48.1,-186,15957,39.3,38.0,173,82,-4.9,26.1,63.3,61.9,60.6,68.4,74.7,85.3,87.2,87.2,89.5,36.4,45.5,49.9,6.2,10.6,39213,42850,45996,9.3,7.3,4.9,7.5,84.4,39.3,15.2,16.8,0,0,23.2,18.3
6001422500,Alameda,Berkeley,College town,College town,4323,69.2,-95,5217,12.3,33.2,0,-77,-15.5,15.8,56.8,62.5,59.9,77.7,80.6,74.3,80.2,80.4,80.3,28.3,36.7,45.4,2.9,-6.3,47166,36326,41439,-23.0,14.1,1.8,0.0,18.7,12.3,-13.1,55.1,0,0,41.1,25.6
6001422600,Alameda,Berkeley,College town,College town,627,73.3,0,18008,0.0,0.0,0,0,-54.4,-8.9,0.0,0.0,0.0,93.3,68.0,74.8,0.0,97.1,73.3,58.2,55.5,52.3,-25.3,6.8,0,3374,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,92.6,38.3
6001422700,Alameda,Berkeley,College town,College town,4510,41.5,-71,4544,21.0,35.4,41,-100,7.5,19.1,63.5,69.6,64.7,73.0,72.9,58.6,88.1,87.2,85.4,32.0,43.7,53.1,-0.1,-14.3,35933,34594,42500,-3.7,22.9,7.7,3.4,73.2,21.0,12.1,4.4,0,0,30.6,38.1
6001422800,Alameda,Berkeley,College town,College town,7900,59.8,-202,33850,-10.9,33.2,0,-299,-24.9,44.3,82.9,87.9,80.3,51.4,65.6,60.7,97.1,98.4,99.2,52.1,65.0,64.0,14.2,-4.9,22038,14876,25211,-32.5,69.5,0.1,0.0,102.4,-10.9,203.4,0.0,0,0,68.2,43.2
6001422900,Alameda,Berkeley,College town,College town,4190,19.4,-234,53397,122.7,47.0,367,97,-1.5,73.4,77.5,79.3,69.0,52.3,63.4,67.8,96.9,97.1,99.0,43.6,55.4,56.2,11.2,4.4,28373,23297,31274,-17.9,34.2,12.6,18.4,77.4,122.7,-3.4,0.0,0,0,38.4,36.9
6001423000,Alameda,Berkeley,4,LI - Advanced gentrification,4828,66.8,-241,7200,25.4,41.7,27,-388,5.7,9.2,51.1,50.7,33.7,54.4,65.8,74.7,61.0,59.8,57.2,42.1,41.6,36.6,11.4,8.9,51428,59814,78243,16.3,30.8,7.2,1.2,46.8,25.4,13.4,45.3,1,0,3.4,9.1
6001423100,Alameda,Berkeley,2,LI - At risk of gentrification or displacement,3869,54.2,-158,4324,24.3,21.1,167,31,-1.9,1.0,58.3,57.7,57.2,40.3,48.3,61.9,56.7,57.5,66.7,58.0,57.2,46.2,8.0,13.6,42747,50204,44688,17.4,-11.0,0.0,8.0,50.7,24.3,16.8,56.6,0,0,12.8,10.9
6001423200,Alameda,Berkeley,3,LI - Undergoing displacement,2953,63.0,-98,4920,38.9,60.3,0,-196,3.0,0.5,65.8,60.0,42.8,23.2,35.5,48.5,66.3,68.4,68.1,77.6,75.9,62.8,12.3,13.0,38366,43496,76607,13.4,76.1,8.1,0.0,48.2,38.9,27.0,73.1,0,0,9.2,12.1
6001423300,Alameda,Berkeley,4,LI - Advanced gentrification,3830,62.4,-158,2338,26.2,37.0,148,-145,-3.4,10.4,63.5,58.6,46.4,22.6,31.7,45.7,48.0,47.2,49.3,84.3,75.4,64.2,9.1,14.0,37241,49546,65847,33.0,32.9,0.0,8.4,36.4,26.2,5.4,72.1,0,1,7.7,4.3
6001423400,Alameda,Berkeley,2,LI - At risk of gentrification or displacement,5168,51.7,-88,2839,37.9,67.8,128,78,-0.7,11.1,56.1,56.0,57.4,37.5,44.5,50.0,59.2,61.3,62.4,71.1,66.0,55.1,7.0,5.5,46951,50998,46923,8.6,-8.0,0.0,5.7,30.6,37.9,20.6,38.2,0,0,14.1,13.5
6001423500,Alameda,Berkeley,4,LI - Advanced gentrification,3149,55.6,-67,9755,35.9,18.0,65,-28,-17.3,6.1,58.4,62.6,59.5,48.7,51.7,66.3,69.5,69.3,70.3,47.1,49.1,42.5,3.0,14.6,43916,47458,47792,8.1,0.7,0.0,4.4,81.1,35.9,10.5,36.0,0,1,30.9,13.6
6001423601,Alameda,Berkeley,2,LI - At risk of gentrification or displacement,2650,72.5,-104,8364,19.9,30.8,19,26,-17.0,-1.9,61.5,43.0,43.4,72.4,71.5,75.4,79.7,60.9,59.6,34.5,32.8,26.4,-0.8,3.9,40552,72977,68169,80.0,-6.6,0.0,1.4,67.1,19.9,15.7,6.6,0,0,27.4,10.4
6001423602,Alameda,Berkeley,College town,College town,5559,42.2,-267,10310,76.9,46.6,0,-140,-5.1,10.1,61.5,74.9,75.0,72.3,72.5,78.6,79.7,87.2,88.2,34.5,54.9,58.8,0.2,6.1,40552,26036,24942,-35.8,-4.2,35.4,0.0,41.0,76.9,-11.7,55.8,0,0,35.0,30.0
6001423700,Alameda,Berkeley,3,LI - Undergoing displacement,3873,69.2,-39,2747,25.8,18.7,21,-57,0.2,33.0,45.7,52.2,49.9,72.5,77.9,79.5,62.7,63.0,62.7,31.5,32.8,33.0,5.4,1.6,58254,54891,54167,-5.8,-1.3,0.0,1.4,29.4,25.8,11.2,14.8,0,0,28.8,29.0
6001423800,Alameda,Berkeley,6,MHI - At risk of displacement,3197,78.0,-111,2182,40.7,65.9,9,-131,0.3,2.5,20.5,22.3,13.2,78.6,83.8,80.9,22.2,23.9,19.4,11.8,13.8,27.6,5.1,-2.9,135195,141765,138173,4.9,-2.5,1.9,0.6,21.5,40.7,2.0,19.4,0,0,1.1,1.4
6001423901,Alameda,Berkeley,2,LI - At risk of gentrification or displacement,1945,73.0,-98,3640,56.7,8.0,1,46,2.5,0.2,49.8,48.7,53.8,56.9,45.3,49.6,60.5,63.2,57.3,38.3,51.8,35.6,-11.7,4.3,53694,62284,52235,16.0,-16.1,0.0,0.1,30.7,56.7,0.9,30.2,0,0,6.3,8.9
6001423902,Alameda,Berkeley,2,LI - At risk of gentrification or displacement,1381,77.1,-88,19446,31.3,41.6,0,-22,-2.2,-11.1,49.8,39.8,40.8,57.0,80.2,79.6,60.4,62.2,70.8,38.3,26.8,26.1,23.2,-0.6,53694,77062,64541,43.5,-16.2,0.0,0.0,42.7,31.3,45.2,26.5,0,0,10.0,7.8
6001424001,Alameda,Berkeley,4,LI - Advanced gentrification,3813,64.5,-106,3876,69.4,44.9,19,-39,0.3,-1.6,68.0,63.9,61.9,16.8,28.8,37.4,63.5,74.8,76.8,85.2,78.5,66.9,12.0,8.6,33354,42703,43777,28.0,2.5,11.3,1.2,47.4,69.4,39.9,62.1,1,0,10.9,11.2
6001424002,Alameda,Berkeley,2,LI - At risk of gentrification or displacement,2240,61.2,11,1452,53.9,36.1,193,131,3.4,12.1,68.0,63.7,66.5,16.8,30.3,38.3,63.5,58.1,61.5,85.2,82.9,69.9,13.5,7.9,33354,48592,37656,45.7,-22.5,0.0,18.6,33.1,53.9,3.7,24.2,0,0,11.3,14.7
6001425101,Alameda,Emeryville,5,MHI - Not losing LI households or very early stages of displacement,1558,0.7,-35,16992,-1.1,10.5,231,-57,-4.9,-5.6,42.5,49.1,35.8,49.5,53.5,79.6,62.5,62.9,40.6,51.6,58.4,38.2,4.1,26.1,63372,61235,68021,-3.4,11.1,14.7,18.4,29.3,-1.1,2.0,-3.0,0,0,12.2,7.3
6001425102,Alameda,Emeryville,4,LI - Advanced gentrification,2730,0.4,-52,15487,0.0,45.3,676,151,9.7,40.2,42.5,49.1,42.5,49.4,53.5,81.6,62.5,62.9,72.6,51.6,58.4,63.4,4.1,28.0,63372,61235,72750,-3.4,18.8,14.7,34.8,0.0,0.0,2.0,46.2,0,1,12.2,21.9
6001425103,Alameda,Emeryville,4,LI - Advanced gentrification,2706,26.9,-3,15460,63.8,22.7,977,229,-0.8,239.9,42.5,49.1,35.6,49.4,53.5,69.0,62.3,62.9,63.9,51.6,58.4,60.5,4.1,15.4,63372,61235,76365,-3.4,24.7,14.8,66.4,88.5,63.8,2.0,72.3,0,1,12.2,11.4
6001425104,Alameda,Emeryville,2,LI - At risk of gentrification or displacement,3212,43.9,17,9786,35.1,10.0,325,255,-0.8,23.2,43.5,49.9,54.9,47.7,52.0,60.8,62.6,63.0,72.1,53.6,59.9,58.4,4.3,8.8,62126,60451,52965,-2.7,-12.4,1.4,16.9,43.3,35.1,2.5,33.2,0,0,12.3,11.5
